nama_rumah_sakit,alamat,telp,text
RS Sari Asih Ciledug,"Jl. HOS Cokroaminoto No.38 Ciledug Kota Tangerang
Banten Indonesia 15151",217333430,Cashless - Tanpa Persetujuan Akhir | Banten | Kota Tangerang | Cashless - Tanpa Persetujuan Akhir | Banten | Kota Tangerang | prudential | prudential
RS Sari Asih Cipondoh,"Jl. Maulana Hasanudin No.108, RT.004/RW.002, Cipondoh Makmur, Kec. Cipondoh
Kota Tangerang Banten
Indonesia 15148",2122263738,Cashless - Tanpa Persetujuan Akhir | Banten | Kota Tangerang | Cashless - Tanpa Persetujuan Akhir | Banten | Kota Tangerang | prudential | prudential
RS Sari Asih Ciputat,"Jl. Otista Raya No.3 Sasak Tinggi, Ciputat, Kec. Ciputat Kota Tangerang Selatan
Banten
Indonesia 15411",217410808,Cashless - Tanpa Persetujuan Akhir | Banten | Kota Tangerang Selatan | Cashless - Tanpa Persetujuan Akhir | Banten | Kota Tangerang Selatan | prudential | prudential
RS Sari Asih Karawaci,"Jl. Imam Bonjol No.38, RT.003/RW.004, Sukajadi, Kec. Karawaci
Kota Tangerang Banten
Indonesia 15113",215522794,Cashless - Tanpa Persetujuan Akhir | Banten | Kota Tangerang | Cashless - Tanpa Persetujuan Akhir | Banten | Kota Tangerang | prudential | prudential
RS Sari Asih Sangiang,"Jl. Moh. Toha KM.3,5, RT.004/RW.005, Periuk, Kec. Periuk Kota Tangerang
Banten
Indonesia 15132",215582732,Cashless - Tanpa Persetujuan Akhir | Banten | Kota Tangerang | Cashless - Tanpa Persetujuan Akhir | Banten | Kota Tangerang | prudential | prudential
RS Sari Asih Serang,"Jl. Jend.Sudirman, No.38, Penancangan, Cipocok Kota Serang
Banten
Indonesia",254220022,Cashless - Tanpa Persetujuan Akhir | Banten | Kota Serang | Cashless - Tanpa Persetujuan Akhir | Banten | Kota Serang | prudential | prudential
RS Sari Mulia,"Jl. Pangeran Antasari No.139B Kota Banjarmasin
Kalimantan Selatan
Indonesia", ,Reimbursement | Kalimantan Selatan | Kota Banjarmasin | Tanggal Bergabung PRUPriority Hospital Reimbursement: 29 Mar 2025 | Reimbursement | Kalimantan Selatan | Kota Banjarmasin | Tanggal Bergabung PRUPriority Hospital Reimbursement: 29 Mar 2025 | prudential | prudential
RS Sari Mutiara Lubuk Pakam,"Lubuk Pakam, Tj. Garbus Satu, Deli Serdang, Kabupaten Deli Serdang, Sumatera Utara 20518
Kabupaten Deli Serdang
Sumatera Utara Indonesia", ,Reimbursement | Sumatera Utara | Kabupaten Deli Serdang | Tanggal Bergabung PRUPriority Hospital Reimbursement: 29 Mar 2025 | Reimbursement | Sumatera Utara | Kabupaten Deli Serdang | Tanggal Bergabung PRUPriority Hospital Reimbursement: 29 Mar 2025 | prudential | prudential
RS Sekar Kamulyan,"Jl. Raya Cigugur Ling Wage No 28 45552 Kabupaten Kuningan
Jawa Barat Indonesia", ,Reimbursement | Jawa Barat | Kabupaten Kuningan | Tanggal Bergabung PRUPriority Hospital Reimbursement: 20 Feb 2024 | Reimbursement | Jawa Barat | Kabupaten Kuningan | Tanggal Bergabung PRUPriority Hospital Reimbursement: 20 Feb 2024 | prudential | prudential
RS Semen Gresik,"Jl. RA. Kartini, No.280 Gresik Kabupaten Gresik
Jawa Timur
Indonesia", ,Reimbursement | Jawa Timur | Kabupaten Gresik | Tanggal Bergabung PRUPriority Hospital Reimbursement: 20 Feb 2024 | Reimbursement | Jawa Timur | Kabupaten Gresik | Tanggal Bergabung PRUPriority Hospital Reimbursement: 20 Feb 2024 | prudential | prudential
RS Semen Padang Hospital,"Jl. By Pass Km 7 Kel. Pisang, Kec. Pauh Kota Padang
Sumatera Barat Indonesia", ,Reimbursement | Sumatera Barat | Kota Padang | Tanggal Bergabung PRUPriority Hospital Reimbursement: 29 Mar 2025 | Reimbursement | Sumatera Barat | Kota Padang | Tanggal Bergabung PRUPriority Hospital Reimbursement: 29 Mar 2025 | prudential | prudential
RS Sentra Medika Cibinong,"Jl. Mayor Oking Jaya Atmaja No.9 Cibinong Kabupaten Bogor
Jawa Barat Indonesia 16917",2187909999,"Cashless - Tanpa Persetujuan Akhir | Jawa Barat | Kabupaten Bogor | 1. Rawat Inap
2. Rawat Jalan (Post Rawat Inap, Kecelakaan, Hemodialisa, Kemotherapy dan One Day Surgery)
3. Pre-Admission | Cashless - Tanpa Persetujuan Akhir | Jawa Barat | Kabupaten Bogor | 1. Rawat Inap
2. Rawat Jalan (Post Rawat Inap, Kecelakaan, Hemodialisa, Kemotherapy dan One Day Surgery)
3. Pre-Admission | prudential | prudential"
RS Sentra Medika Minahasa,"Jl. Ir. Soekarno, Maumbi, Kec. Kalawat Kabupaten Minahasa Utara
Sulawesi Utara Indonesia 95378",4317291899,"Cashless - Tanpa Persetujuan Akhir | Sulawesi Utara | Kabupaten Minahasa Utara | 1. Rawat Inap
2. Rawat Jalan (Post Rawat Inap, Kecelakaan, Hemodialisa, Kemotherapy dan One Day Surgery)
3. Pre-Admission | Cashless - Tanpa Persetujuan Akhir | Sulawesi Utara | Kabupaten Minahasa Utara | 1. Rawat Inap
2. Rawat Jalan (Post Rawat Inap, Kecelakaan, Hemodialisa, Kemotherapy dan One Day Surgery)
3. Pre-Admission | prudential | prudential"
RSU Sentra Medika Sanggau,"Jl. Cempaka No. 14/3 Kec. Kapuas Kabupaten Sanggau
Kalimantan Barat Indonesia 78516",317532653,"Cashless - Tanpa Persetujuan Akhir | Kalimantan Barat | Kabupaten Sanggau | 1. Rawat Inap
2. Rawat Jalan (Post Rawat Inap, Kecelakaan, dan One Day Surgery)
3. Pre-Admission | Cashless - Tanpa Persetujuan Akhir | Kalimantan Barat | Kabupaten Sanggau | 1. Rawat Inap
2. Rawat Jalan (Post Rawat Inap, Kecelakaan, dan One Day Surgery)
3. Pre-Admission | prudential | prudential"
RS Setio Husodo,"Jl. S. M. Raja N0 67 Kisaran. Asahan Sumatera Utara Kabupaten Asahan
Sumatera Utara
Indonesia", ,Reimbursement | Sumatera Utara | Kabupaten Asahan | Tanggal Bergabung PRUPriority Hospital Reimbursement: 20 Feb 2024 | Reimbursement | Sumatera Utara | Kabupaten Asahan | Tanggal Bergabung PRUPriority Hospital Reimbursement: 20 Feb 2024 | prudential | prudential
Klinik Utama Shanaya Purwakarta,"Jl. Taman Pahlawan No.156, Purwamekar, Kec. Purwakarta, Kabupaten Purwakarta, Jawa Barat 41119
Kabupaten Purwakarta Jawa Barat
Indonesia", ,Reimbursement | Jawa Barat | Kabupaten Purwakarta | Tanggal Bergabung PRUPriority Hospital Reimbursement: 29 Mar 2025 | Reimbursement | Jawa Barat | Kabupaten Purwakarta | Tanggal Bergabung PRUPriority Hospital Reimbursement: 29 Mar 2025 | prudential | prudential
RS Sido Waras,"Jl. Raya Pasar Sawahan Km. 10 Bangsal Kabupaten Mojokerto
Jawa Timur Indonesia 61381",321598621,"Cashless - Tanpa Persetujuan Akhir | Jawa Timur | Kabupaten Mojokerto | 1. Rawat Inap
2. Rawat Jalan (Post Rawat Inap, Kecelakaan, dan One Day Surgery)
3. Pre-Admission | Cashless - Tanpa Persetujuan Akhir | Jawa Timur | Kabupaten Mojokerto | 1. Rawat Inap
2. Rawat Jalan (Post Rawat Inap, Kecelakaan, dan One Day Surgery)
3. Pre-Admission | prudential | prudential"
RS Siloam Hospitals Agora,"Holland Village Jakarta, Jl. Letjen Suprapto Kav.60 No.1, Cempaka Putih Timur
Kota Jakarta Barat DKI Jakarta
Indonesia 10510",2150896900,"Cashless - Tanpa Persetujuan Akhir | DKI Jakarta | Kota Jakarta Barat | 1. Rawat Inap
2. Rawat Jalan (Post Rawat Inap, Kecelakaan, dan One Day Surgery)
3. Pre-Admission | Cashless - Tanpa Persetujuan Akhir | DKI Jakarta | Kota Jakarta Barat | 1. Rawat Inap
2. Rawat Jalan (Post Rawat Inap, Kecelakaan, dan One Day Surgery)
3. Pre-Admission | prudential | prudential"
RS Siloam Hospitals Ambon,"Jl. Sultan Hasanudin No.Kel, Hative Kecil, Sirimau Kota Ambon
Maluku Indonesia -",9113811900,"Cashless - Tanpa Persetujuan Akhir | Maluku | Kota Ambon | 1. Rawat Inap
2. Rawat Jalan (Post Rawat Inap, Kecelakaan, Hemodialisa dan One Day Surgery)
3. Pre-Admission | Cashless - Tanpa Persetujuan Akhir | Maluku | Kota Ambon | 1. Rawat Inap
2. Rawat Jalan (Post Rawat Inap, Kecelakaan, Hemodialisa dan One Day Surgery)
3. Pre-Admission | prudential | prudential"
RS Siloam Hospitals Asri (Ex Asri Duren Tiga),"Jl. Duren Tiga No.20, RT.4/RW.1, Duren Tiga, Pancoran Kota Jakarta Selatan
DKI Jakarta Indonesia 12760",2127837900,"Cashless - Tanpa Persetujuan Akhir | DKI Jakarta | Kota Jakarta Selatan | 1. Rawat Inap
2. Rawat Jalan (Post Rawat Inap, Kecelakaan, Hemodialisa dan One Day Surgery)
3. Pre-Admission | Cashless - Tanpa Persetujuan Akhir | DKI Jakarta | Kota Jakarta Selatan | 1. Rawat Inap
2. Rawat Jalan (Post Rawat Inap, Kecelakaan, Hemodialisa dan One Day Surgery)
3. Pre-Admission | prudential | prudential"
RS Siloam Hospitals Bali,"Jl. Sunset Road No. 818 Kabupaten Badung  Bali
Indonesia 80361",361779900,"Cashless - Tanpa Persetujuan Akhir | Bali | Kabupaten Badung | 1. Rawat Inap
2. Rawat Jalan (Post Rawat Inap, Kecelakaan, dan One Day Surgery)
3. Pre-Admission | Cashless - Tanpa Persetujuan Akhir | Bali | Kabupaten Badung | 1. Rawat Inap
2. Rawat Jalan (Post Rawat Inap, Kecelakaan, dan One Day Surgery)
3. Pre-Admission | prudential | prudential"
RS Siloam Hospitals Balikpapan,"Jl. MT. Haryono Dalam No. 23 Kota Balikpapan
Kalimantan Timur Indonesia 76114",5428862999,"Cashless - Tanpa Persetujuan Akhir | Kalimantan Timur | Kota Balikpapan | 1. Rawat Inap
2. Rawat Jalan (Post Rawat Inap, Kecelakaan, dan One Day Surgery)
3. Pre-Admission | Cashless - Tanpa Persetujuan Akhir | Kalimantan Timur | Kota Balikpapan | 1. Rawat Inap
2. Rawat Jalan (Post Rawat Inap, Kecelakaan, dan One Day Surgery)
3. Pre-Admission | prudential | prudential"
RS Siloam Hospitals Bangka,"Jl.Soekarno Hatta Km 5 Kabupaten Bangka Tengah Bangka Belitung
Indonesia 33684",7179190900,"Cashless - Tanpa Persetujuan Akhir | Bangka Belitung | Kabupaten Bangka Tengah | 1. Rawat Inap
2. Rawat Jalan (Post Rawat Inap, Kecelakaan, dan One Day Surgery)
3. Pre-Admission | Cashless - Tanpa Persetujuan Akhir | Bangka Belitung | Kabupaten Bangka Tengah | 1. Rawat Inap
2. Rawat Jalan (Post Rawat Inap, Kecelakaan, dan One Day Surgery)
3. Pre-Admission | prudential | prudential"
RS Siloam Hospitals Banjarmasin,"Jl. Ahmad Yani Km.2, Sungai Baru, Banjarmasin Tengah Kota Banjarmasin
Kalimantan Selatan Indonesia 70122",5117903700,"Cashless - Tanpa Persetujuan Akhir | Kalimantan Selatan | Kota Banjarmasin | 1. Rawat Inap
2. Rawat Jalan (Post Rawat Inap, Kecelakaan, dan One Day Surgery)
3. Pre-Admission | Cashless - Tanpa Persetujuan Akhir | Kalimantan Selatan | Kota Banjarmasin | 1. Rawat Inap
2. Rawat Jalan (Post Rawat Inap, Kecelakaan, dan One Day Surgery)
3. Pre-Admission | prudential | prudential"
"RS Siloam Hospitals Bekasi Sepanjang Jaya, (Ex Hosana Medica Siloam)","Jl. Pramuka No.12, Sepanjang Jaya, Rawalumbu Kota Bekasi
Jawa Barat Indonesia 17114",218221570,"Cashless - Tanpa Persetujuan Akhir | Jawa Barat | Kota Bekasi | 1. Rawat Inap
2. Rawat Jalan (Post Rawat Inap, Kecelakaan, dan One Day Surgery)
3. Pre-Admission | Cashless - Tanpa Persetujuan Akhir | Jawa Barat | Kota Bekasi | 1. Rawat Inap
2. Rawat Jalan (Post Rawat Inap, Kecelakaan, dan One Day Surgery)
3. Pre-Admission | prudential | prudential"
RS Siloam Hospitals Bekasi Timur,"Jl. Chairil Anwar No.27, Margahayu, Bekasi Timur Kota Bekasi
Jawa Barat Indonesia 17113",2180611900,"Cashless - Tanpa Persetujuan Akhir | Jawa Barat | Kota Bekasi | 1. Rawat Inap
2. Rawat Jalan (Post Rawat Inap, Kecelakaan, dan One Day Surgery)
3. Pre-Admission | Cashless - Tanpa Persetujuan Akhir | Jawa Barat | Kota Bekasi | 1. Rawat Inap
2. Rawat Jalan (Post Rawat Inap, Kecelakaan, dan One Day Surgery)
3. Pre-Admission | prudential | prudential"
RS Siloam Hospitals Bogor,"Jl. Pajajaran No. 27, Kel. Babakan, Kec. Bogor Tengah Kota Bogor
Jawa Barat Indonesia 14140",2518303900,"Cashless - Tanpa Persetujuan Akhir | Jawa Barat | Kota Bogor | 1. Rawat Inap
2. Rawat Jalan (Post Rawat Inap, Kecelakaan, dan One Day Surgery)
3. Pre-Admission | Cashless - Tanpa Persetujuan Akhir | Jawa Barat | Kota Bogor | 1. Rawat Inap
2. Rawat Jalan (Post Rawat Inap, Kecelakaan, dan One Day Surgery)
3. Pre-Admission | prudential | prudential"
RS Siloam Hospitals Buton,"Jl. Sultan Hasanuddin No. 58 Kel. Batulo, Kec. Wolio Kota Bau-Bau
Sulawesi Tenggara Indonesia 93716",4022825555,"Cashless - Tanpa Persetujuan Akhir | Sulawesi Tenggara | Kota Bau-Bau | 1. Rawat Inap
2. Rawat Jalan (Post Rawat Inap, Kecelakaan, Hemodialisa dan One Day Surgery)
3. Pre-Admission | Cashless - Tanpa Persetujuan Akhir | Sulawesi Tenggara | Kota Bau-Bau | 1. Rawat Inap
2. Rawat Jalan (Post Rawat Inap, Kecelakaan, Hemodialisa dan One Day Surgery)
3. Pre-Admission | prudential | prudential"
RS Siloam Hospitals Dhirga Surya,"Jl. Imam Bonjol No.6, Petisah Tengah, Medan Petisah Kota Medan
Sumatera Utara Indonesia 20212",6188881900,"Cashless - Tanpa Persetujuan Akhir | Sumatera Utara | Kota Medan | 1. Rawat Inap
2. Rawat Jalan (Post Rawat Inap, Kecelakaan, dan One Day Surgery)
3. Pre-Admission | Cashless - Tanpa Persetujuan Akhir | Sumatera Utara | Kota Medan | 1. Rawat Inap
2. Rawat Jalan (Post Rawat Inap, Kecelakaan, dan One Day Surgery)
3. Pre-Admission | prudential | prudential"
RS Siloam Hospitals Jambi,"Jl. Soekarno Hatta, Paal Merah Kota Jambi
Jambi
Indonesia 36139",7415919000,"Cashless - Tanpa Persetujuan Akhir | Jambi | Kota Jambi | 1. Rawat Inap
2. Rawat Jalan (Post Rawat Inap, Kecelakaan, dan One Day Surgery)
3. Pre-Admission | Cashless - Tanpa Persetujuan Akhir | Jambi | Kota Jambi | 1. Rawat Inap
2. Rawat Jalan (Post Rawat Inap, Kecelakaan, dan One Day Surgery)
3. Pre-Admission | prudential | prudential"
RS Siloam Hospitals Jember,"Jl. Gajah Mada No. 106, Kb. Kidul, Jember Kidul, Kaliwates Kabupaten Jember
Jawa Timur Indonesia 68131",3312861900,"Cashless - Tanpa Persetujuan Akhir | Jawa Timur | Kabupaten Jember | 1. Rawat Inap
2. Rawat Jalan (Post Rawat Inap, Kecelakaan, dan One Day Surgery)
3. Pre-Admission | Cashless - Tanpa Persetujuan Akhir | Jawa Timur | Kabupaten Jember | 1. Rawat Inap
2. Rawat Jalan (Post Rawat Inap, Kecelakaan, dan One Day Surgery)
3. Pre-Admission | prudential | prudential"
RS Siloam Hospitals Kebon Jeruk,"Jl. Raya perjuangan, Kav.8, Kebon Jeruk Kota Jakarta Barat
DKI Jakarta Indonesia 11530",2125677888,"Cashless - Tanpa Persetujuan Akhir | DKI Jakarta | Kota Jakarta Barat | 1. Rawat Inap
2. Rawat Jalan (Post Rawat Inap, Kecelakaan, Hemodialisa dan One Day Surgery)
3. Pre-Admission | Cashless - Tanpa Persetujuan Akhir | DKI Jakarta | Kota Jakarta Barat | 1. Rawat Inap
2. Rawat Jalan (Post Rawat Inap, Kecelakaan, Hemodialisa dan One Day Surgery)
3. Pre-Admission | prudential | prudential"
RS Siloam Hospitals Kelapa Dua,"Jl.Kelapa Dua Raya No.1001,RT.2/RW.2,Kelapa Dua Kabupaten Tangerang
Banten Indonesia 15810",2180524900,"Cashless - Tanpa Persetujuan Akhir | Banten | Kabupaten Tangerang | 1. Rawat Inap
2. Rawat Jalan (Post Rawat Inap, Kecelakaan, dan One Day Surgery)
3. Pre-Admission | Cashless - Tanpa Persetujuan Akhir | Banten | Kabupaten Tangerang | 1. Rawat Inap
2. Rawat Jalan (Post Rawat Inap, Kecelakaan, dan One Day Surgery)
3. Pre-Admission | prudential | prudential"
RS Siloam Hospitals Kupang,"Jl. RW Monginsidi RT. 014 RW. 004 Fatululi Kota Kupang
Nusa Tenggara Timur (NTT) Indonesia 85225",3808530900,"Cashless - Tanpa Persetujuan Akhir | Nusa Tenggara Timur (NTT) | Kota Kupang | 1. Rawat Inap
2. Rawat Jalan (Post Rawat Inap, Kecelakaan, dan One Day Surgery)
3. Pre-Admission | Cashless - Tanpa Persetujuan Akhir | Nusa Tenggara Timur (NTT) | Kota Kupang | 1. Rawat Inap
2. Rawat Jalan (Post Rawat Inap, Kecelakaan, dan One Day Surgery)
3. Pre-Admission | prudential | prudential"
RS Siloam Hospitals Labuan Bajo,"Jl. Gabriel Gampur RT 013 RW 005, Dusun V, Kec Komodo Kabupaten Manggarai Barat
Nusa Tenggara Timur (NTT) Indonesia 86754",3852381900,"Cashless - Tanpa Persetujuan Akhir | Nusa Tenggara Timur (NTT) | Kabupaten Manggarai Barat | 1. Rawat Inap
2. Rawat Jalan (Post Rawat Inap, Kecelakaan, Hemodialisa dan One Day Surgery) | Cashless - Tanpa Persetujuan Akhir | Nusa Tenggara Timur (NTT) | Kabupaten Manggarai Barat | 1. Rawat Inap
2. Rawat Jalan (Post Rawat Inap, Kecelakaan, Hemodialisa dan One Day Surgery) | prudential | prudential"
RS Siloam Hospitals Lippo Cikarang,"Jl. M.H. Thamrin Kav.105, Lippo Cikarang Kabupaten Bekasi
Jawa Barat Indonesia 17530",2129636900,"Cashless - Tanpa Persetujuan Akhir | Jawa Barat | Kabupaten Bekasi | 1. Rawat Inap
2. Rawat Jalan (Post Rawat Inap, Kecelakaan, dan One Day Surgery)
3. Pre-Admission | Cashless - Tanpa Persetujuan Akhir | Jawa Barat | Kabupaten Bekasi | 1. Rawat Inap
2. Rawat Jalan (Post Rawat Inap, Kecelakaan, dan One Day Surgery)
3. Pre-Admission | prudential | prudential"
RS Siloam Hospitals Lippo Village,"Jl. Siloam No.6, Lippo Karawaci 1600 Kabupaten Tangerang
Banten Indonesia 15811",2180646900,"Cashless - Tanpa Persetujuan Akhir | Banten | Kabupaten Tangerang | 1. Rawat Inap
2. Rawat Jalan (Post Rawat Inap, Kecelakaan, Hemodialisa, Kemotherapy dan One Day Surgery)
3. Pre-Admission | Cashless - Tanpa Persetujuan Akhir | Banten | Kabupaten Tangerang | 1. Rawat Inap
2. Rawat Jalan (Post Rawat Inap, Kecelakaan, Hemodialisa, Kemotherapy dan One Day Surgery)
3. Pre-Admission | prudential | prudential"
RS Siloam Hospitals Makassar,"Jl. Metro Tanjung Bunga Kav 9 Kota Makassar
Sulawesi Selatan Indonesia 90112",4113662900,"Cashless - Tanpa Persetujuan Akhir | Sulawesi Selatan | Kota Makassar | 1. Rawat Inap
2. Rawat Jalan (Post Rawat Inap, Kecelakaan, dan One Day Surgery)
3. Pre-Admission | Cashless - Tanpa Persetujuan Akhir | Sulawesi Selatan | Kota Makassar | 1. Rawat Inap
2. Rawat Jalan (Post Rawat Inap, Kecelakaan, dan One Day Surgery)
3. Pre-Admission | prudential | prudential"
RS Siloam Hospitals Mampang,"Jl. Mampang Prapatan XVI No 22, RT.2/RW.5, Duren Tiga, Kec. Pancoran
Kota Jakarta Selatan DKI Jakarta Indonesia 12760",2150102911,"Cashless - Tanpa Persetujuan Akhir | DKI Jakarta | Kota Jakarta Selatan | 1. Rawat Inap
2. Rawat Jalan (Post Rawat Inap, Kecelakaan, dan One Day Surgery)
3. Pre-Admission | Cashless - Tanpa Persetujuan Akhir | DKI Jakarta | Kota Jakarta Selatan | 1. Rawat Inap
2. Rawat Jalan (Post Rawat Inap, Kecelakaan, dan One Day Surgery)
3. Pre-Admission | prudential | prudential"
RS Siloam Hospitals Manado,"Jl. Sam Ratulangi No.22, Wenang Utara Kota Manado
Sulawesi Utara Indonesia 95111",4317290900,"Cashless - Tanpa Persetujuan Akhir | Sulawesi Utara | Kota Manado | 1. Rawat Inap
2. Rawat Jalan (Post Rawat Inap, Kecelakaan, dan One Day Surgery)
3. Pre-Admission | Cashless - Tanpa Persetujuan Akhir | Sulawesi Utara | Kota Manado | 1. Rawat Inap
2. Rawat Jalan (Post Rawat Inap, Kecelakaan, dan One Day Surgery)
3. Pre-Admission | prudential | prudential"
RS SILOAM HOSPITALS MATARAM (GRHA ULTIMA MEDIKA),"Jl. Majapahit No.10 Kota Mataram
Nusa Tenggara Barat (NTB) Indonesia 83115",370623999,"Cashless - Tanpa Persetujuan Akhir | Nusa Tenggara Barat (NTB) | Kota Mataram | 1. Rawat Inap
2. Rawat Jalan (Post Rawat Inap, Kecelakaan, dan One Day Surgery)
3. Pre-Admission | Cashless - Tanpa Persetujuan Akhir | Nusa Tenggara Barat (NTB) | Kota Mataram | 1. Rawat Inap
2. Rawat Jalan (Post Rawat Inap, Kecelakaan, dan One Day Surgery)
3. Pre-Admission | prudential | prudential"
RS Siloam Hospitals Paal Dua Manado,"Jl. Yos Sudarso No.38-40, Paal Dua Kota Manado
Sulawesi Utara Indonesia -",4317100900,"Cashless - Tanpa Persetujuan Akhir | Sulawesi Utara | Kota Manado | 1. Rawat Inap
2. Rawat Jalan (Post Rawat Inap, Kecelakaan, dan One Day Surgery)
3. Pre-Admission | Cashless - Tanpa Persetujuan Akhir | Sulawesi Utara | Kota Manado | 1. Rawat Inap
2. Rawat Jalan (Post Rawat Inap, Kecelakaan, dan One Day Surgery)
3. Pre-Admission | prudential | prudential"
RS Siloam Hospitals Palangkaraya,Jl. RTA Milono KM 4 No 425 Kota Palangka Raya Kalimantan Tengah Indonesia 73111,5368001100,"Cashless - Tanpa Persetujuan Akhir | Kalimantan Tengah | Kota Palangka Raya | 1. Rawat Inap
2. Rawat Jalan (Post Rawat Inap, Kecelakaan, Hemodialisa dan One Day Surgery)
3. Pre-Admission | Cashless - Tanpa Persetujuan Akhir | Kalimantan Tengah | Kota Palangka Raya | 1. Rawat Inap
2. Rawat Jalan (Post Rawat Inap, Kecelakaan, Hemodialisa dan One Day Surgery)
3. Pre-Admission | prudential | prudential"
RS Siloam Hospitals Purwakarta,"Jl. Raya Bungursari No. 1 Kabupaten Purwakarta Jawa Barat
Indonesia 41181",2648628900,"Cashless - Tanpa Persetujuan Akhir | Jawa Barat | Kabupaten Purwakarta | 1. Rawat Inap
2. Rawat Jalan (Post Rawat Inap, Kecelakaan, dan One Day Surgery)
3. Pre-Admission | Cashless - Tanpa Persetujuan Akhir | Jawa Barat | Kabupaten Purwakarta | 1. Rawat Inap
2. Rawat Jalan (Post Rawat Inap, Kecelakaan, dan One Day Surgery)
3. Pre-Admission | prudential | prudential"
RS Siloam Hospitals Semarang,"Jl. Kompol Maksum 296 Peterongan, Semarang Selatan Kota Semarang
Jawa Tengah Indonesia 50242",2486001900,"Cashless - Tanpa Persetujuan Akhir | Jawa Tengah | Kota Semarang | 1. Rawat Inap
2. Rawat Jalan (Post Rawat Inap, Kecelakaan, dan One Day Surgery)
3. Pre-Admission | Cashless - Tanpa Persetujuan Akhir | Jawa Tengah | Kota Semarang | 1. Rawat Inap
2. Rawat Jalan (Post Rawat Inap, Kecelakaan, dan One Day Surgery)
3. Pre-Admission | prudential | prudential"
RS Siloam Hospitals Sentosa Bekasi,"Jl. Pahlawan Raya No.60, Duren Jaya, Bekasi Timur Kota Bekasi
Jawa Barat Indonesia 17111",2127837900,"Cashless - Tanpa Persetujuan Akhir | Jawa Barat | Kota Bekasi | 1. Rawat Inap
2. Rawat Jalan (Post Rawat Inap, Kecelakaan, dan One Day Surgery)
3. Pre-Admission | Cashless - Tanpa Persetujuan Akhir | Jawa Barat | Kota Bekasi | 1. Rawat Inap
2. Rawat Jalan (Post Rawat Inap, Kecelakaan, dan One Day Surgery)
3. Pre-Admission | prudential | prudential"
RS Siloam Hospitals Silampari,"Jl. Yos Sudarso Rt 11 Kelurahan Taba Jemekeh Kecamatan Lubuklinggau Timur 1
Kota Lubuk Linggau
Sumatera Selatan Indonesia 31613",7333035900,"Cashless - Tanpa Persetujuan Akhir | Sumatera Selatan | Kota Lubuk Linggau | 1. Rawat Inap
2. Rawat Jalan (Post Rawat Inap, Kecelakaan, dan One Day Surgery)
3. Pre-Admission | Cashless - Tanpa Persetujuan Akhir | Sumatera Selatan | Kota Lubuk Linggau | 1. Rawat Inap
2. Rawat Jalan (Post Rawat Inap, Kecelakaan, dan One Day Surgery)
3. Pre-Admission | prudential | prudential"
RS Siloam Hospitals Sriwijaya,"Jl. Pom IX Kel. Lorok Pokjo Kec. Ilir Barat 1 Kota Palembang
Sumatera Selatan Indonesia 30137",7115229100,"Cashless - Tanpa Persetujuan Akhir | Sumatera Selatan | Kota Palembang | 1. Rawat Inap
2. Rawat Jalan (Post Rawat Inap, Kecelakaan, dan One Day Surgery)
3. Pre-Admission | Cashless - Tanpa Persetujuan Akhir | Sumatera Selatan | Kota Palembang | 1. Rawat Inap
2. Rawat Jalan (Post Rawat Inap, Kecelakaan, dan One Day Surgery)
3. Pre-Admission | prudential | prudential"
RS Siloam Hospitals Surabaya,Jl. Raya Gubeng 70 Kota Surabaya Jawa Timur Indonesia 60281,3199206900,"Cashless - Tanpa Persetujuan Akhir | Jawa Timur | Kota Surabaya | 1. Rawat Inap
2. Rawat Jalan (Post Rawat Inap, Kecelakaan, Hemodialisa, Kemotherapy dan One Day Surgery)
3. Pre-Admission | Cashless - Tanpa Persetujuan Akhir | Jawa Timur | Kota Surabaya | 1. Rawat Inap
2. Rawat Jalan (Post Rawat Inap, Kecelakaan, Hemodialisa, Kemotherapy dan One Day Surgery)
3. Pre-Admission | prudential | prudential"
RS Siloam Hospitals TB,"Jl. RA. Kartini No.8, Cilandak, RT.10/RW.4, Cilandak Barat Kota Jakarta Selatan
DKI Jakarta Indonesia 12430",2129531900,"Cashless - Tanpa Persetujuan Akhir | DKI Jakarta | Kota Jakarta Selatan | 1. Rawat Inap
2. Rawat Jalan (Post Rawat Inap, Kecelakaan, dan One Day Surgery)
3. Pre-Admission | Cashless - Tanpa Persetujuan Akhir | DKI Jakarta | Kota Jakarta Selatan | 1. Rawat Inap
2. Rawat Jalan (Post Rawat Inap, Kecelakaan, dan One Day Surgery)
3. Pre-Admission | prudential | prudential"
RS Siloam Hospitals Yogyakarta,"Jl. Laksda Adisucipto No.32-34 Kelurahan Demangan, Kecamatan Gondokusuman
Kota Yogyakarta
DI Yogyakarta Indonesia 55221",2744600900,"Cashless - Tanpa Persetujuan Akhir | DI Yogyakarta | Kota Yogyakarta | 1. Rawat Inap
2. Rawat Jalan (Post Rawat Inap, Kecelakaan, dan One Day Surgery)
3. Pre-Admission | Cashless - Tanpa Persetujuan Akhir | DI Yogyakarta | Kota Yogyakarta | 1. Rawat Inap
2. Rawat Jalan (Post Rawat Inap, Kecelakaan, dan One Day Surgery)
3. Pre-Admission | prudential | prudential"
