nama_rumah_sakit,alamat,telp,text
RS. TUGU IBU,"JL.  RAYA BOGOR, KM.29, CIMANGGIS - DEPOK",021-8710870/021-8718634/33,JAWA BARAT | DEPOK | rawat inap | rawat jalan | aia
RS. HERMINA DEPOK,"JL.  RAYA SILIWANGI, NO.50, PANCORAN MAS",021-77202525,JAWA BARAT | DEPOK | rawat inap | rawat jalan | aia
RS. HASANAH GRAHA AFIAH,JL.  RADEN SALEH NO.42 DEPOK,021-77826267/ 77826276,JAWA BARAT | DEPOK | rawat inap | rawat jalan | aia
RS. MITRA KELUARGA DEPOK,"JL.  MARGONDA RAYA, PANCORAN MAS - DEPOK",021-77210700,JAWA BARAT | DEPOK | rawat inap | rawat jalan | aia
RS. PERMATA DEPOK,JL.  RAYA MUCHTAR NO. 22 SAWANGAN DEPOK,021-29669000,JAWA BARAT | DEPOK | rawat inap | rawat jalan | aia
RS. BUNDA MARGONDA,JL. MARGONDA RAYA NO.28 PONDOK CINA-DEPO,021-78890551,JAWA BARAT | DEPOK | rawat inap | rawat jalan | aia
RSIA. ASYIFA DEPOK,JL. CINERE DEPOK NO 9 RANGKAPAN JAYA BARU,021-77883905/77885454,JAWA BARAT | DEPOK | rawat inap | rawat jalan | aia
RS. KHUSUS JANTUNG DIAGRAM DEPOK,JL.  MARIBAYA NO.1 PURI CINERE,021-7545499,JAWA BARAT | DEPOK | rawat inap | rawat jalan | aia
RSIA. TUMBUH KEMBANG,"JL. RAYA BOGOR, KM.31, NO.23, CIMANGGIS",021-8701873-74 / 021-8712300,JAWA BARAT | DEPOK | rawat inap | rawat jalan | aia
RSIA. BRAWIJAYA HOSPITAL SAWANGAN,"JL. RAYA CIPUTAT PARUNG, BOJONGSARI, SAWA",021-29836512,JAWA BARAT | DEPOK | rawat inap | rawat jalan | aia
RSIA BUNDA ALIYAH DEPOK,JL. KARTINI NO.2 PANCORAN MAS,021-77803600,JAWA BARAT | DEPOK | rawat inap | rawat jalan | aia
RS. UNIVERSITAS INDONESIA,"JL. PROFESOR DR. BAHDER DJOHAN, KAMPUS UI",(021) 50829292,JAWA BARAT | DEPOK | rawat inap | rawat jalan | aia
RSIA. CITRA ARAFIQ,"JL. PERINDUSTRIAN RT/RW:006/025, KEL.BAKTIJA",021-22821911/87708400,JAWA BARAT | DEPOK | rawat inap | rawat jalan | aia
PRIMAYA HOSPITAL DEPOK,"JI. H. Dimun Raya RT. 001 RW. 024, Kel Sukamaju",021-77848008,JAWA BARAT | DEPOK | rawat inap | rawat jalan | aia
EKA HOSPITAL DEPOK,"Jl. Margonda No. 222A, Kemiri muka, Kecamatan",021-77848008,JAWA BARAT | DEPOK | rawat inap | rawat jalan | aia
RS. NURHAYATI,JL.  SUDIRMAN NO. 6 GARUT,0262-238966,JAWA BARAT | GARUT | rawat inap | rawat jalan | aia
RS INTAN HUSADA GARUT,JL. MAYOR SUHERMAN NO.72 RT.05/RW.05 TAR,0262-224 7769,JAWA BARAT | GARUT | rawat inap | rawat jalan | aia
RS. MEDINA GARUT,JL. RAYA WANARAJA N0.500 RT 004 RW 008 DES,0262-2448804,JAWA BARAT | GARUT | rawat inap | rawat jalan | aia
RS PERTAMINA BALONGAN,"Jl. Bumi Patra Raya Karanganyar Kec. Indramayu,",0234-254523,JAWA BARAT | INDRAMAYU | rawat inap | rawat jalan | aia
RS. MITRA PLUMBON INDRAMAYU,"JL. BY PASS JALAN BARU DESA UJUNGARIS, KEC W",0234-7142333,JAWA BARAT | INDRAMAYU | rawat inap | rawat jalan | aia
RS. SENTRA MEDIKA LANGUT,"JL. BYPASS NO.100, LANGUT, KEC. LOHBENER",0234-7017581,JAWA BARAT | INDRAMAYU | rawat inap | rawat jalan | aia
RSIA. MITRA PLUMBON MAJALENGKA,"JL. RAYA BARAT PS. PRAPATAN NO.109, PANJALIN",0233-511522,JAWA BARAT | MAJALENGKA | rawat inap | rawat jalan | aia
RS. DELIMA ASIH SISMA MEDIKA,JL. WIRASABA NO.54 JOHAR - KARAWANG,0267-403073/8454248,JAWA BARAT | KARAWANG | rawat inap | rawat jalan | aia
RS. ISLAM KARAWANG,JL.  PANGKAL PERJUANGAN KM.2,"0267-414520, 0267 - 414524, 4145210267-4145",JAWA BARAT | KARAWANG | rawat inap | rawat jalan | aia
RS. DEWI SRI,"JL.  ARIF RAHMAN HAKIM, NO.1","0267-401475, 402855, 406445, 402147",JAWA BARAT | KARAWANG | rawat inap | rawat jalan | aia
RS. ROSELA,JL.  INTERCHANGE TOL KARAWANG BARAT NO.3,(0267) 8637207/8637205,JAWA BARAT | KARAWANG | rawat inap | rawat jalan | aia
RS. MANDAYA(D/H RS.CITO KARAWANG),JL.  ARTERI TOL KARAWANG BARAT TELUK JAMBE,0267-414245 / 414264,JAWA BARAT | KARAWANG | rawat inap | rawat jalan | aia
RS. BAYUKARTA,"JL.  KERTABUMI, NO.44",0267-401817/401818/4003510267-801818,JAWA BARAT | KARAWANG | rawat inap | rawat jalan | aia
RS. CITRA SARI HUSADA,"JL.  RAYA KOSAMBI-TELAGASARI, KM.3, KLARI, KA",0267-437507/8617972,JAWA BARAT | KARAWANG | rawat inap | rawat jalan | aia
RS. LIRA MEDIKA,"JL.  SYECH QURO NO.14 LAMARAN, KARAWANG -",(0267) 8452555 / 405 752,JAWA BARAT | KARAWANG | rawat inap | rawat jalan | aia
RSU. FIKRI MEDIKA,"JL. RAYA KOSAMBI- TELAGASARI, DS BLENDUNG ,",0267-433636 - 0267-8615555/8615566 (KLINIK),JAWA BARAT | KARAWANG | rawat inap | rawat jalan | aia
PRIMAYA HOSPITAL KARAWANG,"Jl. Arteri Galuh Mas, Puseurjaya, Kec. Telukjambe",0267-8417000,JAWA BARAT | KARAWANG | rawat inap | rawat jalan | aia
RSIA. DR. DJOKO PRAMONO,"JL. PANATAYUDA 1, NO.35, KARAWANG BARAT",0267-403009/418818/403744,JAWA BARAT | KARAWANG | rawat inap | rawat jalan | aia
RS. JUANDA KUNINGAN,JL.  IR. H. JUANDA NO.207 KUNINGAN,0232-876433/875871,JAWA BARAT | KARAWANG | rawat inap | rawat jalan | aia
RS HERMINA KARAWANG,JL. TUPAREV BLOK SUKASARI NO.386A RT.003/RW,0267-8412525,JAWA BARAT | KARAWANG | rawat inap | rawat jalan | aia
RSIA. SENTUL CIKAMPEK,"JL. A. YANI NO.16 SENTUL, CIKAMPEK SELATAN",(0264)  8386671/ 8389060,JAWA BARAT | KARAWANG | rawat inap | rawat jalan | aia
RS. PERMATA KELUARGA KARAWANG,"JL. GALUH MAS RAYA BLOK VI-A NO.1, SUKAHARJ",0267-6491199,JAWA BARAT | KARAWANG | rawat inap | rawat jalan | aia
SILOAM HOSPITAL PURWAKARTA,JL. BUNGURSARI NO.1 PO.BOX 167 - Purwakarta,0264-8628900/8628911,JAWA BARAT | PURWAKARTA | rawat inap | rawat jalan | aia
RS. AMIRA,JL.  IPIK GANDAMANAH RT.035 RW.003 MUNJUL,0264-8221191/92,JAWA BARAT | PURWAKARTA | rawat inap | rawat jalan | aia
RSIA. ASRI PURWAKARTA,JL. VETERAN CIHIDEUNG NO.15 PURWAKARTA,0264-211680-0811117031,JAWA BARAT | PURWAKARTA | rawat inap | rawat jalan | aia
RS. MH THAMRIN PURWAKARTA,"JL.  BUNGURSARI, NO.36",0264-8222222,JAWA BARAT | PURWAKARTA | rawat inap | rawat jalan | aia
RS. KARINA MEDIKA PURWAKARTA,"KP.KRAJAN RT. 01/01  MARACANG, BABAKAN CIK",(0264) 8220544,JAWA BARAT | PURWAKARTA | rawat inap | rawat jalan | aia
RSIA. BUNDA FATHIA,JL. IBRAHIM SINGADILAGA NO.95-97 PURWAMEK,0264-8309596,JAWA BARAT | PURWAKARTA | rawat inap | rawat jalan | aia
RS. PERKEBUNAN NUSANTARA 8 SUBANG,"JL.  OTTO ISKANDAR, NO.1, SUBANG","0260-420406,411632,420306,420436",JAWA BARAT | SUBANG | rawat inap | rawat jalan | aia
RS. PAMANUKAN MEDICAL CENTER,"JL. RAYA RANCASARI KM.4,35 PAMANUKAN",0260- 540033,JAWA BARAT | SUBANG | rawat inap | rawat jalan | aia
RS. HAMORI SUBANG,"JL. RAYA PEGADEN - SUBANG, DS JABONG, KEC. P",0260-4250888,JAWA BARAT | SUBANG | rawat inap | rawat jalan | aia
RS. KARTIKA MEDICAL CENTER,"JL.  JEND. A.YANI, NO.18",0266-6250902/6250905/6250904,JAWA BARAT | SUKABUMI | rawat inap | rawat jalan | aia
RS. ISLAM ASSYIFA,"JL.  JEND. SUDIRMAN, NO. 27",0266-222663/218672/241463/223742/2237420,JAWA BARAT | SUKABUMI | rawat inap | rawat jalan | aia
RS. HERMINA SUKABUMI,"JL.  RAYA SUKARAJA RT.003/03, SUKARAJA",0266-6252525/6249292,JAWA BARAT | SUKABUMI | rawat inap | rawat jalan | aia
RS. BHAKTI MEDICARE,"JL.  RAYA SILIWANGI, CICURUG",0266-731555,JAWA BARAT | SUKABUMI | rawat inap | rawat jalan | aia
RSUD. SYAMSUDIN SH KOTA SUKABUMI,JL. RUMAH SAKIT NO.1 CIKOLE,(0266) 225180 - 225181 / EXT.181,JAWA BARAT | SUKABUMI | rawat inap | rawat jalan | aia
RS. BETHA MEDIKA,JL. RAYA CISAAT NO.595 SUKABUMI,0266 224 128,JAWA BARAT | SUKABUMI | rawat inap | rawat jalan | aia
PRIMAYA HOSPITAL SUKABUMI,JL. R.A KOSASIH NO.45 SUKARAJA,0266-221166,JAWA BARAT | SUKABUMI | rawat inap | rawat jalan | aia
RS. RIDOGALIH,JL.  GUDANG NO. 24 SUKABUMI,0266-221983,JAWA BARAT | SUKABUMI | rawat inap | rawat jalan | aia
RS. BHAYANGKARA SETUKPA SUKABUMI,"JL. AMINTA AZMALI TRIP NO.59A SRIWIDARI, KEL",0266-226262,JAWA BARAT | SUKABUMI | rawat inap | rawat jalan | aia
RS. PAKUWON SUMEDANG,JL. RD.DEWI SARTIKA NO.17 SUMEDANG 45311,0261-210834/2797773/201132,JAWA BARAT | SUMEDANG | rawat inap | rawat jalan | aia
RS. TASIK MEDIKA CITRATAMA (TMC),JL.  HZ MUSTOFA NO 310 TASIKMALAYA,0265-322333,JAWA BARAT | TASIKMALAYA | rawat inap | rawat jalan | aia
RSI. HJ. SITI MUNIROH TASIKMALAYA,"JL. TAMAN SARI, GOBRAS, NO.208","0265-323868,327630",JAWA BARAT | TASIKMALAYA | rawat inap | rawat jalan | aia
RS. JASA KARTINI,JL.  OTTO ISKANDARDINATA NO 15,0265-331808/331641,JAWA BARAT | TASIKMALAYA | rawat inap | rawat jalan | aia
RSIA. BUNDA AISYAH,JL. R. E. MARTADINATA NO. 200B TASIKMALAYA,(0265) 7297400; 7297401,JAWA BARAT | TASIKMALAYA | rawat inap | rawat jalan | aia
RS. PERMATA BUNDA TASIKMALAYA,JL.  BRIGJEND HR. WASITA KUSUSMAH NO.1 TASI,0265-345650,JAWA BARAT | TASIKMALAYA | rawat inap | rawat jalan | aia
RS. PRASETYA BUNDA TASIKMALAYA,JL.  IR. H. JUANDA NO. 1 (SIMPANG JATI),0265 - 332555,JAWA BARAT | TASIKMALAYA | rawat inap | rawat jalan | aia
RS. HERMINA TASIKMALAYA,JL. IR H JUANDA NO 7A KEL,,JAWA BARAT | TASIKMALAYA | rawat inap | rawat jalan | aia
RS. SINAR KASIH PURWOKERTO,"JL. MARTADIREJA II, KEPETEK, MERSI, PURWOKER",0281-638370,JAWA TENGAH | BANYUMAS | rawat inap | rawat jalan | aia
RSU. AMANAH SUMPIUH,"JL. RAYA KEBOKURA NO. 37, SUMPIUH KAB. BAN",0282-497548,JAWA TENGAH | BANYUMAS | rawat inap | rawat jalan | aia
RS. INDRIATI BOYOLALI,"JL. RAYA BOYOLALI-SOLO KM. 02, KEC. MOJOSON",0276-3281010,JAWA TENGAH | BOYOLALI | rawat inap | rawat jalan | aia
RS. BHAKTI ASIH BREBES,JL.  PANGERAN DIPONEGORO NO 125 PESANTUN,0283-673481/671279,JAWA TENGAH | BREBES | rawat inap | rawat jalan | aia
RS HARAPAN SEHAT BUMIAYU,"JL. LINGKAR BUMIAYU, DESA NEGARADAHA, BUM",0289-4403277,JAWA TENGAH | BREBES | rawat inap | rawat jalan | aia
RS. MUHAMMADIYAH CEPU,"JL.  RONGOLAWE, NO.137",0296-421727,JAWA TENGAH | CEPU | rawat inap | rawat jalan | aia
RS. ISLAM FATIMAH CILACAP,JL.  H JUANDA NO.20,0282-542396,JAWA TENGAH | CILACAP | rawat inap | rawat jalan | aia
PERTAMINA HOSPITAL CILACAP,JL. SETIABUDI NO.1 TEGAL KAMULYAN CILACAP,0282 509973 / 0282 509979,JAWA TENGAH | CILACAP | rawat inap | rawat jalan | aia
RS. PRISCILLA MEDICAL CENTER CILACAP,"JL. RAYA MAOS-SAMPANG, KARANGTENGAH KEC",0282-5566145,JAWA TENGAH | CILACAP | rawat inap | rawat jalan | aia
RS. PALANG BIRU,"JL.  KARTINI, NO.37",0287-471290/471762,JAWA TENGAH | GOMBONG | rawat inap | rawat jalan | aia
RS. GRAHA HUSADA JEPARA,"JL.  M.H. THAMRIN, NO.14",0291 - 592067,JAWA TENGAH | JEPARA | rawat inap | rawat jalan | aia
CHARLIE HOSPITAL,"JL. PAHLAWAN NO.1 GOWOK, NGABEAN, BOJA",024-86005000,JAWA TENGAH | KENDAL | rawat inap | rawat jalan | aia
RS. PERMATA MEDIKA KEBUMEN,JL.  INDRAKILA 17 KEBUMEN,0287-3870779,JAWA TENGAH | KEBUMEN | rawat inap | rawat jalan | aia
RSU. PKU MUHAMMADIYAH DELANGGU,"JL. DELANGGU UTARA, NO.19",0272-551051,JAWA TENGAH | KLATEN | rawat inap | rawat jalan | aia
RS. ISLAM KLATEN,JL. RAYA SOLO KM.4,0272-322252,JAWA TENGAH | KLATEN | rawat inap | rawat jalan | aia
RS. ISLAM SUNAN,"JL.  KUDUS PERMAI, NO.110",0291-432008,JAWA TENGAH | KUDUS | rawat inap | rawat jalan | aia
RS. MARDI RAHAYU KUDUS,"JL.  AKBP.R. AGIL KUSUMADYA, NO.110",0291-434707-12/435582/443581,JAWA TENGAH | KUDUS | rawat inap | rawat jalan | aia
RSIA PERMATA HATI KUDUS,JL. NITISEMITO NO.28 PURWOSARI,0291-439187 / 444878,JAWA TENGAH | KUDUS | rawat inap | rawat jalan | aia
RS. LESTARI RAHARJA,JL.  MAYJEN SUTOPO NO.5,0293-362225,JAWA TENGAH | MAGELANG | rawat inap | rawat jalan | aia
RS. HARAPAN MAGELANG,"JL.  P. SENOPATI, NO.11",0293-364033-35,JAWA TENGAH | MAGELANG | rawat inap | rawat jalan | aia
RSIA. GLADIOOL,"JL. KENANGA, NO.4-6",0293-362702,JAWA TENGAH | MAGELANG | rawat inap | rawat jalan | aia
RSU. SYUBBANUL WATHON,"JL. MAGELANG - KOPENG KM.08, NUREN, PURW",0293-2911900,JAWA TENGAH | MAGELANG | rawat inap | rawat jalan | aia
RS. MITRA BANGSA,"JL.  KOL.SUGIYONO, NO.75",0295-382555,JAWA TENGAH | PATI | rawat inap | rawat jalan | aia
KELUARGA SEHAT HOSPITAL,JL. P.SUDIRMAN NO.9 MARGOREJO,0295-386111,JAWA TENGAH | PATI | rawat inap | rawat jalan | aia
RSU FASTABIQ SEHAT PKU MUHAMMADIYAH,"JL. RAYA PATI - TAYU KM.3 TAMBAHARJO, PATI, J",(0295) 4199008/7,JAWA TENGAH | PATI | rawat inap | rawat jalan | aia
RS HERMINA PEKALONGAN,JL. JEND SUDIRMAN NO.16 A PODOSUGIH,(0285) 4498888,JAWA TENGAH | PEKALONGAN | rawat inap | rawat jalan | aia
RSU. SANTA MARIA PEMALANG,JL. PEMUDA NO.24,0284 - 321251/321426,JAWA TENGAH | PEMALANG | rawat inap | rawat jalan | aia
RSU. HARAPAN IBU PURBALINGGA,JL.  MAYJEND SOENGKONO NO. 1,0281-892222/982277,JAWA TENGAH | PURBALINGGA | rawat inap | rawat jalan | aia
RSIA. UMMU HANI,"JL. MAYJEND. D.I.PANJAITAN NO.40A, DANARAJA",0281-891373,JAWA TENGAH | PURBALINGGA | rawat inap | rawat jalan | aia
RSI. AT-TIN HUSADA PURBALINGGA,JL. MAYJEND SOENGKONO 09 KALIMANAH WETA,0281-8903830,JAWA TENGAH | PURBALINGGA | rawat inap | rawat jalan | aia
RS. PANTI RAHAYU,JL.  LETJEND. SUPRAPTO NO.6,0292 - 421087-422325,JAWA TENGAH | PURWODADI | rawat inap | rawat jalan | aia
RS. ORTHOPAEDI PURWOKERTO,JL.  SOEPARDJO ROESTAM NO. 99 PURWOKERTO,0281-6844166,JAWA TENGAH | PURWOKERTO | rawat inap | rawat jalan | aia
RS. ST. ELISABETH - PURWOKERTO,"JL.  DR ANGKA NO 40, PURWOKERTO",0281-627384/632833/623117/6258570281-635,JAWA TENGAH | PURWOKERTO | rawat inap | rawat jalan | aia
RSU. ANANDA PURWOKERTO,"JL. PEMUDA, NO.30",0281-631435-636417,JAWA TENGAH | PURWOKERTO | rawat inap | rawat jalan | aia
RSU. BUNDA PURWOKERTO,"JL.  PRAMUKA, NO.249",0281-635424/0281-632514,JAWA TENGAH | PURWOKERTO | rawat inap | rawat jalan | aia
RSU. HERMINA PURWOKERTO,JL. YOS SUDARSO KEL KARANGLEWAS LOR,,JAWA TENGAH | PURWOKERTO | rawat inap | rawat jalan | aia
RS. JIH (PURWOKERTO),"JL. KH AHMAD DAHLAN, DUSUN III, DUKUHWALUH, KEMBARAN",,JAWA TENGAH | PURWOKERTO | rawat inap | rawat jalan | aia
RS. ISLAM PURWOREJO,"JL. MAGELANG KM.2, LOANO",(0275) 325570,JAWA TENGAH | PURWOREJO | rawat inap | rawat jalan | aia
RSU BUDI SEHAT PURWOREJO,JL. W.R. SUPRATMAN NO.183 CANGKREP LOR,0275-3128272/ 0853-2550-7383,JAWA TENGAH | PURWOREJO | rawat inap | rawat jalan | aia
RS. PURI ASIH,JL.  JEND. SUDIRMAN NO.169 SALATIGA,0298-323209/0298-312049,JAWA TENGAH | SALATIGA | rawat inap | rawat jalan | aia
RS HERMINA MUTIARA BUNDA SALATIGA,Jl. Merak No.8 Klaseman Kel. Mangunsari Kec.Sid,0298 - 328 873,JAWA TENGAH | SALATIGA | rawat inap | rawat jalan | aia
RS. COLUMBIA ASIA SEMARANG,JL.  SILIWANGI NO. 143 SEMARANG,(024) 762 9999/86462020,JAWA TENGAH | SEMARANG | rawat inap | rawat jalan | aia
RS. HERMINA BANYUMANIK,JL.  JENDRAL POLISI ANTON SOEDJARWO NO. 195,(024) 7648 8989,JAWA TENGAH | SEMARANG | rawat inap | rawat jalan | aia
RSU. HERMINA PANDANARAN SEMARANG,JL.  PANDANARAN NO.24,024-8411112/8442525,JAWA TENGAH | SEMARANG | rawat inap | rawat jalan | aia
RS. ISLAM SULTAN AGUNG,JL. KALIGAWE KM.4,024-6580019,JAWA TENGAH | SEMARANG | rawat inap | rawat jalan | aia
RS. BANYUMANIK,JL. BINA REMAJA NO.61,024-7471519/024-7462181,JAWA TENGAH | SEMARANG | rawat inap | rawat jalan | aia
RS. ROEMANI MUHAMMADIYAH,"JL.  WONDRI, NO.22",024 - 8444623,JAWA TENGAH | SEMARANG | rawat inap | rawat jalan | aia
RS. PANTI WILASA CITARUM,"JL.  CITARUM, NO. 98",024-3542224/082892830424,JAWA TENGAH | SEMARANG | rawat inap | rawat jalan | aia
RS. PANTI WILASA DR. CIPTO,"JL.  DR. CIPTO, NO.50","024 - 3546040, 3557428",JAWA TENGAH | SEMARANG | rawat inap | rawat jalan | aia
RS. PERMATA MEDIKA,"JL.  MR.MOCH. ICHSAN, NO.93-97, NGALIYAN",024-7625005/7618800/7626571,JAWA TENGAH | SEMARANG | rawat inap | rawat jalan | aia
RS. ST. ELISABETH - SEMARANG,JL.  KAWI NO. 1,024-8310076/ 8310035,JAWA TENGAH | SEMARANG | rawat inap | rawat jalan | aia
SILOAM HOSPITALS SEMARANG,"JL. KOMPOL MAKSUM 296 PETERONGAN, SEMAR",024-86001900,JAWA TENGAH | SEMARANG | rawat inap | rawat jalan | aia
RSIA. BUNDA SEMARANG,"JL. BRIGJEND KATAMSO NO. 8, SEMARANG",(024) 8413060,JAWA TENGAH | SEMARANG | rawat inap | rawat jalan | aia
RSIA ANUGERAH SEMARANG,JL. KALISARI BARU NO.5-7,(024) 8313543 / (024) 8317142,JAWA TENGAH | SEMARANG | rawat inap | rawat jalan | aia
PRIMAYA HOSPITAL SEMARANG,JL. KEDUNGMUNDU RAYA NO.24 KEDUNGMUND,024-86008600,JAWA TENGAH | SEMARANG | rawat inap | rawat jalan | aia
RSIA. GUNUNG SAWO,"JL. GUNUNG SAWO NO. 21 RT.08 RW. 04, KEL. PE",024-8315171,JAWA TENGAH | SEMARANG | rawat inap | rawat jalan | aia
RS Mata JEC-Candi Semarang,"JL Pamularsih Raya No 112 Gisikdrono, Semarang, Jawa Tengah 50149",,JAWA TENGAH | SEMARANG | rawat inap | rawat jalan | aia
RSU. KASIH IBU SURAKARTA,JL.  BRIGJEND SLAMET RIYADI NO.404,0271 - 714422,JAWA TENGAH | SOLO | rawat inap | rawat jalan | aia
RS. PANTI WALUYO SURAKARTA,JL. JEND.A.YANI NO.1,0271-712077,JAWA TENGAH | SOLO | rawat inap | rawat jalan | aia
RS. DR. OEN SURAKARTA(KANDANG SAPI),"JL.  BRIGJEN KATAMSO NO.55, KANDANG SAPI",0271-643139,JAWA TENGAH | SOLO | rawat inap | rawat jalan | aia
RS. BRAYAT MINULYA,JL. DR.SETIABUDI NO.106 SURAKARTA,"0271-716646,710170",JAWA TENGAH | SOLO | rawat inap | rawat jalan | aia
RS. PKU MUHAMMADIYAH SURAKARTA,"JL.  RONGGOWARSITO NO130, SURAKARTA",0271-714578,JAWA TENGAH | SOLO | rawat inap | rawat jalan | aia
RS. DR. OEN SOLO BARU,"KOMP. PERUMAHAN SOLO BARU, GROGOL, SUKO",0271-620220,JAWA TENGAH | SOLO | rawat inap | rawat jalan | aia
RS. HERMINA SOLO,JL.  KOL SUTARTO NO. 16 JEBRES SOLO,0271-638989,JAWA TENGAH | SOLO | rawat inap | rawat jalan | aia
RS. INDRIATI SOLO,"JL. PALEM RAYA LANGENHARJO, GROGOL, SOLO",(0271) 5722 000,JAWA TENGAH | SOLO | rawat inap | rawat jalan | aia
RS. JIH (SOLO),"JL. ADI SUCIPTO NO.118 JAJAR, LAWEYAN",0271 7469100,JAWA TENGAH | SOLO | rawat inap | rawat jalan | aia
RS. TRIHARSI,"JL. MONGINSIDI NO.82 RT.07/RW.11 GILINGAN, B",0271-656903,JAWA TENGAH | SOLO | rawat inap | rawat jalan | aia
RS. ONKOLOGI SOLO,"JL. SIWALAN NO.37 KERTEN, LAWEYAN",0271-7651717,JAWA TENGAH | SOLO | rawat inap | rawat jalan | aia
RSU. MARDI LESTARI,"JL. ROKAN NO.8, MAGERU, SRAGEN TENGAH, KE",0271-891033,JAWA TENGAH | SRAGEN | rawat inap | rawat jalan | aia
RS. MITRA KELUARGA TEGAL,"JL.  SIPELEM, NO.4,  KEMANDUNGAN, TEGAL BAR",0283-340399/ 340999,JAWA TENGAH | TEGAL | rawat inap | rawat jalan | aia
RS. ISLAM HARAPAN ANDA,JL. ABABIL NO.42,0283-358244,JAWA TENGAH | TEGAL | rawat inap | rawat jalan | aia
RS. MITRA SIAGA TEGAL,JL.  PALARAYA NO. 54 TEGAL,0283-353387/322550,JAWA TENGAH | TEGAL | rawat inap | rawat jalan | aia
RSIA. PALA RAYA,JL. PALA RAYA NO. 11 A MEJASEM,0283-356009,JAWA TENGAH | TEGAL | rawat inap | rawat jalan | aia
RS MITRA KELUARGA SLAWI,"Jl. Jend. Ahmad Yani No.25 RT05/RW01 Procot, S",0283-4565 777 / 0283-4565 888,JAWA TENGAH | TEGAL | rawat inap | rawat jalan | aia
RS. NGESTI WALUYO,JL.  PAHLAWAN-PARAKAN,0293-596008,JAWA TENGAH | TEMANGGUNG | rawat inap | rawat jalan | aia
RS. MEDIKA MULYA WONOGIRI,JL. RAYA WONOGIRI - NGADIROJO KM 5,0273-5327365 / 0273-5327366,JAWA TENGAH | WONOGIRI | rawat inap | rawat jalan | aia
RS. ISLAM WONOSOBO,JL. LETJEND. S.PARMAN KM.03,0286-325250,JAWA TENGAH | WONOSOBO | rawat inap | rawat jalan | aia
RS. ISLAM MASYITHOH,"JL.  A. YANI, NO.6",0343-741018,JAWA TIMUR | BANGIL | rawat inap | rawat jalan | aia
RS. ISLAM FATIMAH BANYUWANGI,"JL.  JEMBER, NO.25",0333-421451,JAWA TIMUR | BANYUWANGI | rawat inap | rawat jalan | aia
RSIA. PKU MUHAMMADIYAH ROGOJAMPI,"JL. PANGERAN DIPONEGORO NO. 20, ROGOJAMP",0333-631149,JAWA TIMUR | BANYUWANGI | rawat inap | rawat jalan | aia
RS. AL-HUDA,"JL.  DIPONEGORO, NO.65, GENTENG",0333-842033/844682/845248/842118,JAWA TIMUR | BANYUWANGI | rawat inap | rawat jalan | aia
RS. YASMIN BANYUWANGI,JL. LETKOL ISTIQLAL NO.80-84,0333-424671,JAWA TIMUR | BANYUWANGI | rawat inap | rawat jalan | aia
RSU BHAKTI HUSADA,"Jl. Krikilan - Glenmore, Tegalharjo, Banyuwangi, K",0333-821224,JAWA TIMUR | BANYUWANGI | rawat inap | rawat jalan | aia
RS. DR. ETTY ASHARTO,JL. SAJID NO.44 DESA PESANGGRAHAN KEC.BATU,0341-591054,JAWA TIMUR | BATU | rawat inap | rawat jalan | aia
RS. KATOLIK BUDI RAHAYU BLITAR,JL.  JEND. A.YANI NO. 18 BLITAR,0342-801066/802316/807802,JAWA TIMUR | BLITAR | rawat inap | rawat jalan | aia
RS MEDIKA UTAMA,"Jl. Kusuma Bangsa , Kanigoro, Blitar, Jawa Timur 6",(0342) 442555,JAWA TIMUR | BLITAR | rawat inap | rawat jalan | aia
RS. PKU MUHAMMADIYAH KALITIDU,"JL. RAYA KALITIDU, NO.266, KALITIDU",0353-511731/512066,JAWA TIMUR | BOJONEGORO | rawat inap | rawat jalan | aia
RS. AISYIYAH BOJONEGORO,"JL.  HASYIM ASHAARI, NO.17",0353-881748/885978,JAWA TIMUR | BOJONEGORO | rawat inap | rawat jalan | aia
RS. SEMEN GRESIK,"JL.  RA. KARTINI, NO.280 GRESIK","031 - 3987840,3989478,3975847",JAWA TIMUR | GRESIK | rawat inap | rawat jalan | aia
RS. PETROKIMIA GRESIK (JL. A. YANI),JL. JEND. A.YANI NO.69,031-3988877/3990994/3978658/3977666,JAWA TIMUR | GRESIK | rawat inap | rawat jalan | aia
RS. PETROKIMIA GRESIK GRHA HUSADA,JL.  PADI NO. 3 KOMPLEK PT PETROKIMIA GRESIK,"031-3984465,3973400,3793401",JAWA TIMUR | GRESIK | rawat inap | rawat jalan | aia
RS. PETROKIMIA GRESIK DRIYOREJO,JL. RAYA LEGUNDI KM.5,"031-8986701, 8981779, 8981778",JAWA TIMUR | GRESIK | rawat inap | rawat jalan | aia
RS. BINA SEHAT,JL.  JAYANEGARA NO.7,0331-422701/424304/421713,JAWA TIMUR | JEMBER | rawat inap | rawat jalan | aia
RSU. KALIWATES PT PERKEBUNAN NUSANTARA XII,JL. DIAH PITALOKA NO 1 JEMBER,0331-3137525/483567,JAWA TIMUR | JEMBER | rawat inap | rawat jalan | aia
RS. CITRA HUSADA,JL.  TERATAI NO.22 JEMBER,(0331) 486200,JAWA TIMUR | JEMBER | rawat inap | rawat jalan | aia
RS. PERKEBUNAN (PTPN) X JEMBER,"JL.  BEDADUNG, NO.2 JEMBER","0331-487104,485415,426873,485912,41074803",JAWA TIMUR | JEMBER | rawat inap | rawat jalan | aia
